country,province,case_year,case_month,cases
br,sao paulo,2006,10,248
br,sao paulo,2006,11,440
br,sao paulo,2006,12,900
br,sao paulo,2007,1,5442
br,sao paulo,2007,2,15632
br,sao paulo,2007,3,35114
br,sao paulo,2007,4,35646
br,sao paulo,2007,5,16127
br,sao paulo,2007,6,2599
br,sao paulo,2007,7,918
br,sao paulo,2007,8,322
br,sao paulo,2007,9,433
br,sao paulo,2007,10,600
br,sao paulo,2007,11,1145
br,sao paulo,2007,12,1065
br,sao paulo,2008,1,1027
br,sao paulo,2008,2,1304
br,sao paulo,2008,3,2774
br,sao paulo,2008,4,3506
br,sao paulo,2008,5,1275
br,sao paulo,2008,6,448
br,sao paulo,2008,7,298
br,sao paulo,2008,8,157
br,sao paulo,2008,9,129
br,sao paulo,2008,10,154
br,sao paulo,2008,11,198
br,sao paulo,2008,12,310
br,sao paulo,2009,1,846
br,sao paulo,2009,2,922
br,sao paulo,2009,3,2264
br,sao paulo,2009,4,2550
br,sao paulo,2009,5,1857
br,sao paulo,2009,6,543
br,sao paulo,2009,7,251
br,sao paulo,2009,8,137
br,sao paulo,2009,9,118
br,sao paulo,2009,10,284
br,sao paulo,2009,11,597
br,sao paulo,2009,12,2336
br,sao paulo,2010,1,11573
br,sao paulo,2010,2,36245
br,sao paulo,2010,3,64332
br,sao paulo,2010,4,51256
br,sao paulo,2010,5,26812
br,sao paulo,2010,6,4589
br,sao paulo,2010,7,1244
br,sao paulo,2010,8,588
br,sao paulo,2010,9,420
br,sao paulo,2010,10,364
br,sao paulo,2010,11,544
br,sao paulo,2010,12,1176
br,sao paulo,2011,1,3796
br,sao paulo,2011,2,11787
br,sao paulo,2011,3,22957
br,sao paulo,2011,4,39306
br,sao paulo,2011,5,24121
br,sao paulo,2011,6,3484
br,sao paulo,2011,7,836
br,sao paulo,2011,8,536
br,sao paulo,2011,9,669
br,sao paulo,2011,10,860
br,sao paulo,2011,11,292
br,sao paulo,2011,12,223
br,sao paulo,2012,1,1688
br,sao paulo,2012,2,3013
br,sao paulo,2012,3,5863
br,sao paulo,2012,4,7258
br,sao paulo,2012,5,4462
br,sao paulo,2012,6,1823
br,sao paulo,2012,7,648
br,sao paulo,2012,8,375
br,sao paulo,2012,9,257
br,sao paulo,2012,10,482
br,sao paulo,2012,11,845
br,sao paulo,2012,12,1428
br,sao paulo,2013,1,12983
br,sao paulo,2013,2,30134
br,sao paulo,2013,3,72734
br,sao paulo,2013,4,65733
br,sao paulo,2013,5,25056
br,sao paulo,2013,6,5559
br,sao paulo,2013,7,1310
br,sao paulo,2013,8,561
br,sao paulo,2013,9,440
br,sao paulo,2013,10,471
br,sao paulo,2013,11,666
br,sao paulo,2013,12,537
br,sao paulo,2014,1,3146
br,sao paulo,2014,2,11738
br,sao paulo,2014,3,36910
br,sao paulo,2014,4,89627
br,sao paulo,2014,5,55705
br,sao paulo,2014,6,13550
br,sao paulo,2014,7,4038
br,sao paulo,2014,8,1550
br,sao paulo,2014,9,1476
br,sao paulo,2014,10,1800
br,sao paulo,2014,11,2799
br,sao paulo,2014,12,5780
br,sao paulo,2015,1,45929
br,sao paulo,2015,2,123674
br,sao paulo,2015,3,251530
br,sao paulo,2015,4,201723
br,sao paulo,2015,5,84108
br,sao paulo,2015,6,17716
br,sao paulo,2015,7,3792
br,sao paulo,2015,8,2084
br,sao paulo,2015,9,1529
br,sao paulo,2015,10,2060
br,sao paulo,2015,11,4152
br,sao paulo,2015,12,11270
br,sao paulo,2016,1,35908
br,sao paulo,2016,2,53913
br,sao paulo,2016,3,54540
br,sao paulo,2016,4,37798
br,sao paulo,2016,5,11058
br,sao paulo,2016,6,1915
br,sao paulo,2016,7,774
br,sao paulo,2016,8,567
br,sao paulo,2016,9,534
br,sao paulo,2016,10,846
br,sao paulo,2016,11,1116
br,sao paulo,2016,12,941
br,sao paulo,2017,1,975
br,sao paulo,2017,2,1092
br,sao paulo,2017,3,1127
br,sao paulo,2017,4,906
br,sao paulo,2017,5,628
br,sao paulo,2017,6,397
br,sao paulo,2017,7,297
br,sao paulo,2017,8,401
br,sao paulo,2017,9,683
br,sao paulo,2017,10,966
br,sao paulo,2017,11,939
br,sao paulo,2017,12,793
br,sergipe,2001,1,234
br,sergipe,2001,2,226
br,sergipe,2001,3,366
br,sergipe,2001,4,504
br,sergipe,2001,5,796
br,sergipe,2001,6,529
br,sergipe,2001,7,317
br,sergipe,2001,8,208
br,sergipe,2001,9,96
br,sergipe,2001,10,116
br,sergipe,2001,11,95
br,sergipe,2001,12,60
br,sergipe,2002,1,253
br,sergipe,2002,2,510
br,sergipe,2002,3,948
br,sergipe,2002,4,917
br,sergipe,2002,5,603
br,sergipe,2002,6,576
br,sergipe,2002,7,446
br,sergipe,2002,8,289
br,sergipe,2002,9,203
br,sergipe,2002,10,173
br,sergipe,2002,11,214
br,sergipe,2002,12,159
br,sergipe,2003,1,401
br,sergipe,2003,2,598
br,sergipe,2003,3,825
br,sergipe,2003,4,849
br,sergipe,2003,5,751
br,sergipe,2003,6,557
br,sergipe,2003,7,289
br,sergipe,2003,8,176
br,sergipe,2003,9,98
br,sergipe,2003,10,89
br,sergipe,2003,11,80
br,sergipe,2003,12,68
br,sergipe,2004,1,61
br,sergipe,2004,2,66
br,sergipe,2004,3,67
br,sergipe,2004,4,41
br,sergipe,2004,5,46
br,sergipe,2004,6,43
br,sergipe,2004,7,29
br,sergipe,2004,8,24
br,sergipe,2004,9,26
br,sergipe,2004,10,10
br,sergipe,2004,11,13
br,sergipe,2004,12,9
br,sergipe,2005,1,11
br,sergipe,2005,2,22
br,sergipe,2005,3,64
br,sergipe,2005,4,57
br,sergipe,2005,5,78
br,sergipe,2005,6,119
br,sergipe,2005,7,108
br,sergipe,2005,8,52
br,sergipe,2005,9,33
br,sergipe,2005,10,29
br,sergipe,2005,11,53
br,sergipe,2005,12,38
br,sergipe,2006,1,49
br,sergipe,2006,2,57
br,sergipe,2006,3,94
br,sergipe,2006,4,178
br,sergipe,2006,5,245
br,sergipe,2006,6,126
br,sergipe,2006,7,86
br,sergipe,2006,8,53
br,sergipe,2006,9,51
br,sergipe,2006,10,72
br,sergipe,2006,11,88
br,sergipe,2006,12,41
br,sergipe,2007,1,50
br,sergipe,2007,2,39
br,sergipe,2007,3,92
br,sergipe,2007,4,226
br,sergipe,2007,5,97
br,sergipe,2007,6,171
br,sergipe,2007,7,242
br,sergipe,2007,8,135
br,sergipe,2007,9,104
br,sergipe,2007,10,69
br,sergipe,2007,11,96
br,sergipe,2007,12,182
br,sergipe,2008,1,473
br,sergipe,2008,2,626
br,sergipe,2008,3,2213
br,sergipe,2008,4,8008
br,sergipe,2008,5,7906
br,sergipe,2008,6,1555
br,sergipe,2008,7,188
br,sergipe,2008,8,53
br,sergipe,2008,9,31
br,sergipe,2008,10,57
br,sergipe,2008,11,111
br,sergipe,2008,12,81
br,sergipe,2009,1,101
br,sergipe,2009,2,129
br,sergipe,2009,3,531
br,sergipe,2009,4,386
br,sergipe,2009,5,312
br,sergipe,2009,6,134
br,sergipe,2009,7,72
br,sergipe,2009,8,66
br,sergipe,2009,9,49
br,sergipe,2009,10,19
br,sergipe,2009,11,23
br,sergipe,2009,12,11
br,sergipe,2010,1,8
br,sergipe,2010,2,7
br,sergipe,2010,3,20
br,sergipe,2010,4,44
br,sergipe,2010,5,83
br,sergipe,2010,6,52
br,sergipe,2010,7,59
br,sergipe,2010,8,83
br,sergipe,2010,9,53
br,sergipe,2010,10,54
br,sergipe,2010,11,62
br,sergipe,2010,12,65
br,sergipe,2011,1,98
br,sergipe,2011,2,153
br,sergipe,2011,3,249
br,sergipe,2011,4,332
br,sergipe,2011,5,399
br,sergipe,2011,6,316
br,sergipe,2011,7,304
br,sergipe,2011,8,189
br,sergipe,2011,9,130
br,sergipe,2011,10,130
br,sergipe,2011,11,79
br,sergipe,2011,12,77
br,sergipe,2012,1,429
br,sergipe,2012,2,574
br,sergipe,2012,3,736
br,sergipe,2012,4,956
br,sergipe,2012,5,690
br,sergipe,2012,6,391
br,sergipe,2012,7,303
br,sergipe,2012,8,166
br,sergipe,2012,9,100
br,sergipe,2012,10,88
br,sergipe,2012,11,41
br,sergipe,2012,12,19
br,sergipe,2013,1,27
br,sergipe,2013,2,48
br,sergipe,2013,3,44
br,sergipe,2013,4,79
br,sergipe,2013,5,145
br,sergipe,2013,6,110
br,sergipe,2013,7,59
br,sergipe,2013,8,45
br,sergipe,2013,9,42
br,sergipe,2013,10,66
br,sergipe,2013,11,76
br,sergipe,2013,12,46
br,sergipe,2014,1,48
br,sergipe,2014,2,123
br,sergipe,2014,3,273
br,sergipe,2014,4,592
br,sergipe,2014,5,349
br,sergipe,2014,6,236
br,sergipe,2014,7,129
br,sergipe,2014,8,107
br,sergipe,2014,9,103
br,sergipe,2014,10,135
br,sergipe,2014,11,147
br,sergipe,2014,12,2283
br,sergipe,2015,1,411
br,sergipe,2015,2,928
br,sergipe,2015,3,889
br,sergipe,2015,4,465
br,sergipe,2015,5,140
br,sergipe,2015,6,130
br,sergipe,2015,7,623
br,sergipe,2015,8,1420
br,sergipe,2015,9,1104
br,sergipe,2015,10,2017
br,sergipe,2015,11,856
br,sergipe,2015,12,9296
br,sergipe,2016,1,1151
br,sergipe,2016,2,531
br,sergipe,2016,3,362
br,sergipe,2016,4,161
br,sergipe,2016,5,97
br,sergipe,2016,6,148
br,sergipe,2016,7,171
br,sergipe,2016,8,96
br,sergipe,2016,9,113
br,sergipe,2016,10,60
br,sergipe,2016,11,67
br,sergipe,2016,12,3385
br,sergipe,2017,1,30
br,sergipe,2017,2,67
br,sergipe,2017,3,78
br,sergipe,2017,4,81
br,sergipe,2017,5,44
br,sergipe,2017,6,25
br,sergipe,2017,7,32
br,sergipe,2017,8,53
br,sergipe,2017,9,39
br,sergipe,2017,10,36
br,sergipe,2017,11,11
br,sergipe,2017,12,583
br,tocantins,2001,1,1107
br,tocantins,2001,2,699
br,tocantins,2001,3,580
br,tocantins,2001,4,411
br,tocantins,2001,5,403
br,tocantins,2001,6,193
br,tocantins,2001,7,73
br,tocantins,2001,8,60
br,tocantins,2001,9,36
br,tocantins,2001,10,101
br,tocantins,2001,11,580
br,tocantins,2001,12,700
br,tocantins,2002,1,698
br,tocantins,2002,2,442
br,tocantins,2002,3,198
br,tocantins,2002,4,135
br,tocantins,2002,5,71
br,tocantins,2002,6,35
br,tocantins,2002,7,16
br,tocantins,2002,8,11
br,tocantins,2002,9,14
br,tocantins,2002,10,64
br,tocantins,2002,11,143
br,tocantins,2002,12,151
br,tocantins,2003,1,263
br,tocantins,2003,2,229
br,tocantins,2003,3,204
br,tocantins,2003,4,296
br,tocantins,2003,5,285
br,tocantins,2003,6,88
br,tocantins,2003,7,32
br,tocantins,2003,8,21
br,tocantins,2003,9,29
br,tocantins,2003,10,88
br,tocantins,2003,11,200
br,tocantins,2003,12,148
br,tocantins,2004,1,230
br,tocantins,2004,2,240
br,tocantins,2004,3,180
br,tocantins,2004,4,171
br,tocantins,2004,5,136
br,tocantins,2004,6,71
br,tocantins,2004,7,28
br,tocantins,2004,8,27
br,tocantins,2004,9,23
br,tocantins,2004,10,68
br,tocantins,2004,11,168
br,tocantins,2004,12,196
br,tocantins,2005,1,441
br,tocantins,2005,2,577
br,tocantins,2005,3,489
br,tocantins,2005,4,433
br,tocantins,2005,5,656
br,tocantins,2005,6,333
br,tocantins,2005,7,112
br,tocantins,2005,8,55
br,tocantins,2005,9,21
br,tocantins,2005,10,16
br,tocantins,2005,11,76
br,tocantins,2005,12,148
br,tocantins,2006,1,504
br,tocantins,2006,2,663
br,tocantins,2006,3,1074
br,tocantins,2006,4,1011
br,tocantins,2006,5,995
br,tocantins,2006,6,263
br,tocantins,2006,7,90
br,tocantins,2006,8,46
br,tocantins,2006,9,140
br,tocantins,2006,10,105
br,tocantins,2006,11,368
br,tocantins,2006,12,575
br,tocantins,2007,1,1764
br,tocantins,2007,2,2528
br,tocantins,2007,3,2780
br,tocantins,2007,4,1650
br,tocantins,2007,5,1138
br,tocantins,2007,6,486
br,tocantins,2007,7,241
br,tocantins,2007,8,178
br,tocantins,2007,9,181
br,tocantins,2007,10,423
br,tocantins,2007,11,702
br,tocantins,2007,12,833
br,tocantins,2008,1,2306
br,tocantins,2008,2,2147
br,tocantins,2008,3,2081
br,tocantins,2008,4,1799
br,tocantins,2008,5,815
br,tocantins,2008,6,287
br,tocantins,2008,7,75
br,tocantins,2008,8,52
br,tocantins,2008,9,55
br,tocantins,2008,10,90
br,tocantins,2008,11,155
br,tocantins,2008,12,173
br,tocantins,2009,1,396
br,tocantins,2009,2,387
br,tocantins,2009,3,491
br,tocantins,2009,4,390
br,tocantins,2009,5,419
br,tocantins,2009,6,328
br,tocantins,2009,7,174
br,tocantins,2009,8,127
br,tocantins,2009,9,132
br,tocantins,2009,10,162
br,tocantins,2009,11,411
br,tocantins,2009,12,741
br,tocantins,2010,1,1327
br,tocantins,2010,2,1533
br,tocantins,2010,3,1834
br,tocantins,2010,4,1660
br,tocantins,2010,5,1046
br,tocantins,2010,6,439
br,tocantins,2010,7,130
br,tocantins,2010,8,103
br,tocantins,2010,9,53
br,tocantins,2010,10,57
br,tocantins,2010,11,364
br,tocantins,2010,12,432
br,tocantins,2011,1,938
br,tocantins,2011,2,990
br,tocantins,2011,3,1223
br,tocantins,2011,4,1129
br,tocantins,2011,5,1637
br,tocantins,2011,6,1185
br,tocantins,2011,7,608
br,tocantins,2011,8,452
br,tocantins,2011,9,381
br,tocantins,2011,10,319
br,tocantins,2011,11,312
br,tocantins,2011,12,165
br,tocantins,2012,1,1719
br,tocantins,2012,2,2166
br,tocantins,2012,3,2181
br,tocantins,2012,4,1907
br,tocantins,2012,5,1310
br,tocantins,2012,6,554
br,tocantins,2012,7,326
br,tocantins,2012,8,163
br,tocantins,2012,9,118
br,tocantins,2012,10,222
br,tocantins,2012,11,366
br,tocantins,2012,12,588
br,tocantins,2013,1,1443
br,tocantins,2013,2,1753
br,tocantins,2013,3,1590
br,tocantins,2013,4,1338
br,tocantins,2013,5,896
br,tocantins,2013,6,448
br,tocantins,2013,7,157
br,tocantins,2013,8,124
br,tocantins,2013,9,109
br,tocantins,2013,10,118
br,tocantins,2013,11,278
br,tocantins,2013,12,272
br,tocantins,2014,1,494
br,tocantins,2014,2,513
br,tocantins,2014,3,387
br,tocantins,2014,4,424
br,tocantins,2014,5,319
br,tocantins,2014,6,119
br,tocantins,2014,7,119
br,tocantins,2014,8,80
br,tocantins,2014,9,146
br,tocantins,2014,10,175
br,tocantins,2014,11,243
br,tocantins,2014,12,3609
br,tocantins,2015,1,643
br,tocantins,2015,2,1442
br,tocantins,2015,3,1288
br,tocantins,2015,4,1211
br,tocantins,2015,5,734
br,tocantins,2015,6,384
br,tocantins,2015,7,278
br,tocantins,2015,8,139
br,tocantins,2015,9,183
br,tocantins,2015,10,414
br,tocantins,2015,11,917
br,tocantins,2015,12,7985
br,tocantins,2016,1,2120
br,tocantins,2016,2,1277
br,tocantins,2016,3,947
br,tocantins,2016,4,740
br,tocantins,2016,5,277
br,tocantins,2016,6,125
br,tocantins,2016,7,76
br,tocantins,2016,8,58
br,tocantins,2016,9,83
br,tocantins,2016,10,152
br,tocantins,2016,11,163
br,tocantins,2016,12,7789
br,tocantins,2017,1,775
br,tocantins,2017,2,939
br,tocantins,2017,3,864
br,tocantins,2017,4,807
br,tocantins,2017,5,317
br,tocantins,2017,6,136
br,tocantins,2017,7,106
br,tocantins,2017,8,55
br,tocantins,2017,9,94
br,tocantins,2017,10,94
br,tocantins,2017,11,105
br,tocantins,2017,12,4867
co,amazonas,2007,1,2
co,amazonas,2007,2,2
co,amazonas,2007,3,1
co,amazonas,2007,4,1
co,amazonas,2007,5,3
co,amazonas,2007,6,3
co,amazonas,2007,7,2
co,amazonas,2007,8,0
co,amazonas,2007,9,0
co,amazonas,2007,10,0
